Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
"Sen. Warren is a new and hugely talented politician – a real treasure. She is remarkably smart, witty, versatile and fights incisively efficiently if she sees necessary. She might emerge as the one to become the POTUS46 to win-win and Unite the uSA. I love you Scarlett I.J.",warren,2020-02-21 13:50:58,universami,Twitter Web App,1230852414049308672,https://twitter.com/statuses/1230852414049308672
@JohnBrennan Dont you worry your bald head off......   America is in good hands now... O'bummer/O'biden are not in control  now..  We have the greatest President ever and he will take care of our country.  Trump2020,biden,2020-02-21 13:50:58,lorse,Twitter Web App,1230852414812688386,https://twitter.com/statuses/1230852414812688386
Oh my.,,2020-02-21 13:50:58,TheElleBenni,Twitter for Android,1230852415919816704,https://twitter.com/statuses/1230852415919816704
Exactly this 🙌🏻🙌🏻😌,,2020-02-21 13:50:58,TaraTriscuit,Twitter for iPhone,1230852415995424769,https://twitter.com/statuses/1230852415995424769
"1.>I know it is not a popular opinion, but Russia supports Sanders. As per N.Y. Times, ""a troll factory sponsored by Russian intelligence, in an order to its operatives: 'Use any opportunity to criticize Hillary and the rest except for Sanders and Trump — we support them.' """,sanders,2020-02-21 13:50:59,DamefromDenver,Twitter Web App,1230852418222641160,https://twitter.com/statuses/1230852418222641160
I really want you to run for president in the future 😍😍 👏🏼👏🏼👏🏼,,2020-02-21 13:50:59,josorio461,Twitter for iPhone,1230852418520461313,https://twitter.com/statuses/1230852418520461313
"""they don't prefer him.  They just know that they can work with him so they like him better.""

Is that seriously the best defensive spin here?",,2020-02-21 13:50:59,PropterMalone,Twitter Web App,1230852418465882112,https://twitter.com/statuses/1230852418465882112
"So far in 2020 I have profiled 3 #Iowa Senate races: district 10 (Democratic challenger declared) https://t.co/lFsAgm9F8K
district 24 (GOP incumbent retiring) https://t.co/yrI0euzyUc
and district 44 (GOP incumbent retiring) #ialegis https://t.co/4WqvfaknFy",,2020-02-21 13:50:59,LauraRBelin,Twitter Web App,1230852418776240128,https://twitter.com/statuses/1230852418776240128
"That’s what Hillary should have right out front in her first debate with Donald Trump: call out his history of sexual harassment, assault, and rape, like Warren did with Bloomberg. One by one.","warren, bloomberg",2020-02-21 13:50:59,Brasilmagic,Twitter for iPhone,1230852420399296512,https://twitter.com/statuses/1230852420399296512
#Tax | Philippine Tax Agency Catches Errant Online Casino on Second Try - Bloomberg https://t.co/OEUYtdjxTF https://t.co/t7bw2UHky2,bloomberg,2020-02-21 13:50:59,taxmap,Hootsuite Inc.,1230852420512755712,https://twitter.com/statuses/1230852420512755712
@ewarren Have some f---ing common sense. Do you really think Russia would rather have Trump over Sanders? Sanders honeymooned in Russia. He is a socialist and Trump is America first.,"warren, sanders",2020-02-21 13:51:00,CdMills38,Twitter for Android,1230852421854720000,https://twitter.com/statuses/1230852421854720000
I would LOOOOOVE this!!!!,,2020-02-21 13:51:00,CRANSTON_NYG,Twitter for Android,1230852423335530496,https://twitter.com/statuses/1230852423335530496
Amen,,2020-02-21 13:51:00,AndreaKiepe,Twitter for iPhone,1230852424446799875,https://twitter.com/statuses/1230852424446799875
She’s always been my favorite.,,2020-02-21 13:51:02,runningggrrran2,Twitter for iPhone,1230852430927138816,https://twitter.com/statuses/1230852430927138816
"To Paine-admiring American liberals, dithering and ducking as Sanders takes over their party:
""The summer soldier and the sunshine patriot will, in this crisis, shrink from the service of their country  but he that stands by it now, deserves the love and thanks of man and woman.""",sanders,2020-02-21 13:51:02,BillKristol,Twitter Web App,1230852431346618369,https://twitter.com/statuses/1230852431346618369
Sane Americans are his main competition.,,2020-02-21 13:51:02,ArtbyAWOHS,Twitter Web App,1230852432487428097,https://twitter.com/statuses/1230852432487428097
DonaldJTrumpJr liked this tweet: https://t.co/fqWnbGf44O,,2020-02-21 13:51:02,TrumpsAlert,Trump Track,1230852432646692864,https://twitter.com/statuses/1230852432646692864
"Plenty of Twitter polls about what candidate won or who you like but what exactly do you like or dislike about them? I like Medicare for all, taxing the rich and controlling drug prices. Warren & Sanders. What about you?","warren, sanders",2020-02-21 13:51:03,dogsbark2,Twitter for iPhone,1230852433775136768,https://twitter.com/statuses/1230852433775136768
LA News The GOP’s new 2020 strategy: Invoke President Sanders - POLITICO https://t.co/w868HGpKi4 https://t.co/Ec8ME091zX,sanders,2020-02-21 13:51:03,LosAngeles_NC,dlvr.it,1230852435695960064,https://twitter.com/statuses/1230852435695960064
Wow,,2020-02-21 13:51:03,KarinDianeRyan,Twitter for iPhone,1230852436211970048,https://twitter.com/statuses/1230852436211970048
