Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
"Trump's mental state — not Biden's — is the real concern, mental health professionals say https://t.co/P3dbVwjRLL via @Yahoo",biden,2020-03-06 13:47:48,senraba,Twitter for Android,1235925048315326465,https://twitter.com/statuses/1235925048315326465
In 1988 ABC did a joint tv special with the Soviet government starring the muppets and Bon Jovi,,2020-03-06 13:47:48,davehill77,Twitter Web App,1235925048625676290,https://twitter.com/statuses/1235925048625676290
EMOTIONAL Bernie Sanders Fan Made Ad - By Jack Green - Compilation Video... https://t.co/T0vtm08Nqx via @YouTube,sanders,2020-03-06 13:47:48,Isidro_Urquia,Twitter Web Client,1235925049116430336,https://twitter.com/statuses/1235925049116430336
remember when biden said poor kids are just as smart as white kids,biden,2020-03-06 13:47:48,nepenthesmira,Twitter for iPhone,1235925049665675267,https://twitter.com/statuses/1235925049665675267
@PreetBharara Bernie Sanders,sanders,2020-03-06 13:47:48,BarbaraEitnier,Twitter for iPhone,1235925050051702784,https://twitter.com/statuses/1235925050051702784
if u voted warren biden winning is ur fault good morning,biden,2020-03-06 13:47:49,ohwellsugar,Twitter for iPhone,1235925050282385410,https://twitter.com/statuses/1235925050282385410
https://t.co/fkRaFusikO,,2020-03-06 13:47:49,rebeccacianfrin,Twitter for iPhone,1235925051230302209,https://twitter.com/statuses/1235925051230302209
Very good thread.,,2020-03-06 13:47:49,lizzyemcee,Twitter for Android,1235925051301441536,https://twitter.com/statuses/1235925051301441536
"@3vanSutton Seriously tho I'm sorry to hear your still sad. I'm legitimately sad too, but we can't allow Biden to erase all everything we've done. Do you want a rt or nah?",biden,2020-03-06 13:47:49,banditelli,Twitter for Android,1235925052350062593,https://twitter.com/statuses/1235925052350062593
Bernie should hire Ashley,,2020-03-06 13:47:49,ablington,Twitter for iPad,1235925052660609026,https://twitter.com/statuses/1235925052660609026
"Young Latinos overwhelmingly support Sanders—even though many of their parents fled socialist strongmen, writes @MeierlingW https://t.co/7yu8GJ7Gql",sanders,2020-03-06 13:47:49,GOP_WM,Twitter for iPhone,1235925053587456000,https://twitter.com/statuses/1235925053587456000
If Elizabeth Warren endorses Joe Biden than everything she claimed she stood for was a complete and utter lie...  #WarrenToSanders,"biden, sanders",2020-03-06 13:47:50,socialistsunday,Twitter for Android,1235925054569033730,https://twitter.com/statuses/1235925054569033730
I think this is a good take.,,2020-03-06 13:47:50,Danny_Funaro,Twitter Web App,1235925054430613506,https://twitter.com/statuses/1235925054430613506
"""I think people are tired of these kind of political investigations,” Romney told reporters of a probe into Hunter & Joe Biden. https://t.co/Y68Jda5bbG via @HuffPostPol",biden,2020-03-06 13:47:50,Quantum49190438,Twitter Web Client,1235925054740926466,https://twitter.com/statuses/1235925054740926466
"Look, I had some real problems with Warren, but I liked a lot of things about her, too. So take this with a modicum of good faith: If the situation had been reversed and Bernie dropped out, I wouldn't pivot to Biden in a million years. But that's me.",biden,2020-03-06 13:47:50,Panghule,Twitter Web App,1235925055055499266,https://twitter.com/statuses/1235925055055499266
"How does anyone think running the guy who, for obvious reasons, has been limiting interviews and any form of public speech as much as possible will end well? If the next debate were before the next round of elections his momentum would be blunted.",,2020-03-06 13:47:50,FakeChrisJoseph,Twitter for Android,1235925055655247873,https://twitter.com/statuses/1235925055655247873
@pettycommajared are you bringing some massachusetts delegates with you or have y'all already thrown those to biden?,biden,2020-03-06 13:47:50,sackcity51,Twitter for iPhone,1235925056200589312,https://twitter.com/statuses/1235925056200589312
"They didn't have to becuase the rest lined up like good little kids to endorse Uncle Joe.

I don't buy into the idea that Warren was 'stealing' votes from Bernie, but refusing to endorse him right now is hurting the progressive movement she claims to have been for.

It sucks.",,2020-03-06 13:47:50,happystash,Twitter for iPad,1235925056720642048,https://twitter.com/statuses/1235925056720642048
Fake Biden Campaign Website Being Run Secretly By Trump Campaign Operative: Report https://t.co/0YN11yeJyq,biden,2020-03-06 13:47:51,1CynthiaSanders,Twitter for iPhone,1235925058981441536,https://twitter.com/statuses/1235925058981441536
"Watch this video (especially from half way in) of you want to understand why many Warren supporters feel that Sanders doesn't carry her values although they might share politics, making it hard to support him after she dropped out.",sanders,2020-03-06 13:47:51,isakedblad,Twitter for Android,1235925061967605760,https://twitter.com/statuses/1235925061967605760
"“The 1994 crime bill, which Biden colloquially named after himself and later called his greatest accomplishment, created 60 new death penalty offenses under 41 federal capital statutes, according to a[n]...analysis of its impact some two decades later.”

https://t.co/0sKvuA2c0v",biden,2020-03-06 13:47:53,ChelseaKMerta,Twitter for iPhone,1235925068615729152,https://twitter.com/statuses/1235925068615729152
"This is voter intimidation. Peruse my thread for hundreds of neoliberals using voter intimidation tactics. 

I've been abused, insulted and told to fuck off and kill myself for stating that since I am not a Democrat I will never vote for Biden. 

#VoterSuppression 

@davidsirota",biden,2020-03-06 13:47:53,teddy_cat1,Twitter Web App,1235925068959670272,https://twitter.com/statuses/1235925068959670272
Biden’s Rise Gives the Establishment One Last Chance https://t.co/5LM7scVcoF,biden,2020-03-06 13:47:53,MasterKey0413,Twitter Web Client,1235925070838730754,https://twitter.com/statuses/1235925070838730754
People out here seriously calling Biden a DINO when Bernie isn't even a DIN.,biden,2020-03-06 13:47:54,Nate_Sinclair,Twitter for Android,1235925074328399873,https://twitter.com/statuses/1235925074328399873
This is exactly what I keep saying! the one thing that this article doesn't talk about specifically is that the UN says the globe can only emit 8 more years of emissions before the climate crisis can't be stopped. 8 years sure makes whoever is president the next 4 years critical.,,2020-03-06 13:47:54,NikolausTea,Twitter Web App,1235925074072518657,https://twitter.com/statuses/1235925074072518657
Biden opens up double-digit lead nationally over Sanders: poll | TheHill https://t.co/sfDkiZqt7f,"biden, sanders",2020-03-06 13:47:55,DianaCialino,Twitter for iPhone,1235925077503488001,https://twitter.com/statuses/1235925077503488001
Lol Bernie and I have the same moon and rising sign 😇,,2020-03-06 13:47:55,MissxLita,Twitter for iPhone,1235925078358904832,https://twitter.com/statuses/1235925078358904832
Biden Is the Right Choice for Sensible Democratic Leadership https://t.co/CsDEwQ4C4L,biden,2020-03-06 13:47:55,kj_dickerson,WordPress.com,1235925078451392512,https://twitter.com/statuses/1235925078451392512
@RashidaTlaib Bernie Sanders is failing because his ideas are failures. Go away and stop bothering people,sanders,2020-03-06 13:47:55,SifuLaw,Twitter for iPhone,1235925078912536577,https://twitter.com/statuses/1235925078912536577
"Idiot-in-chief who has vocabulary & comprehension of a 3rd grader says Biden has cognitive issues 😂""Trump attacked Biden’s cognitive abilities on Thurs during an event in Biden's hometown that could set the tone for an ugly general election."" #onevoice1 
https://t.co/7bJo3fcUY5",biden,2020-03-06 13:47:56,1120Eclipse,Twitter for Android,1235925081538416646,https://twitter.com/statuses/1235925081538416646
Sanders Says He’ll Drop out if Biden Receives Plurality of Delegates https://t.co/32uR8eCxjj https://t.co/ogC5MECTvm,"biden, sanders",2020-03-06 13:47:56,kj_dickerson,WordPress.com,1235925082477867010,https://twitter.com/statuses/1235925082477867010
But they're the same guys,,2020-03-06 13:47:56,paxieo,Twitter for Android,1235925082872188933,https://twitter.com/statuses/1235925082872188933
Ugh I hate argument both are damaged older men it just comes down to preference and who you are comfortable with.,,2020-03-06 13:47:57,Libralover75,Twitter Web App,1235925085925576707,https://twitter.com/statuses/1235925085925576707
"Regardless of how you feel about Biden, this is sad. https://t.co/vpzHkwfHpi",biden,2020-03-06 13:47:57,Spire_Rubica,Twitter for Android,1235925087855013890,https://twitter.com/statuses/1235925087855013890
"From the people who brought you Bret-Bug and “this Nazi sure is dapper, huh?” comes This Nonsense",,2020-03-06 13:47:58,magpepper,Twitter for iPhone,1235925088182116352,https://twitter.com/statuses/1235925088182116352
Just In case people don't know. I'm white. I'm female. I'm not misinformed. I'm not a low-information voter. I have one college degree.  I made my decision to vote for Joe Biden based on actual research of the facts. I don't need hand-holding to make voting decisions. Thank you.,biden,2020-03-06 13:47:58,carlacomenatae,Twitter Web App,1235925088085708800,https://twitter.com/statuses/1235925088085708800
@SeanEldridge Well said Bernie and I’m a Biden supporter,biden,2020-03-06 13:47:58,derekaubut,Twitter for iPad,1235925088538673152,https://twitter.com/statuses/1235925088538673152
Today I found out Biden is based. Biden for king of America,biden,2020-03-06 13:47:58,GooyNot,Twitter for iPhone,1235925089348091905,https://twitter.com/statuses/1235925089348091905
This person should be arrested,,2020-03-06 13:47:58,aharonson28,Twitter Web App,1235925089784418305,https://twitter.com/statuses/1235925089784418305
"My blackness, my transness, and my queerness is always under attack. There will always be white people who think they are the most radical beings, vote-shaming people like me. Harming me. I still will be voting in my best interests come Tuesday. Biden ain’t it.",biden,2020-03-06 13:47:58,kieranptodd,Twitter Web App,1235925090803515395,https://twitter.com/statuses/1235925090803515395
"Ukraine Investigators Officially Open Case Into Joe Biden. Watch for something to happen with this soon. 👀
https://t.co/mnCOWD97L8",biden,2020-03-06 13:48:00,MrDiddy85,Twitter Web Client,1235925097925484550,https://twitter.com/statuses/1235925097925484550
So true.  The patriarchy has not served us well.,,2020-03-06 13:48:00,khentee,Twitter for iPhone,1235925098755833858,https://twitter.com/statuses/1235925098755833858
I agree. They act like Trumpers. Maybe they are.,,2020-03-06 13:48:00,ZenaBean5,Twitter for Android,1235925099741659138,https://twitter.com/statuses/1235925099741659138
"Democrats in Congress coalesce around Joe Biden's campaign
https://t.co/XitcveKIYQ",biden,2020-03-06 13:48:01,Cinnamongirl309,Twitter for iPad,1235925100836380672,https://twitter.com/statuses/1235925100836380672
"@JoeBiden Hunter Biden scandals explained: Ukraine, China, drug history and more

https://t.co/M96t8Go5Po",biden,2020-03-06 13:48:01,Devo44505908,Twitter for Android,1235925100890906626,https://twitter.com/statuses/1235925100890906626
Not going to happen!,,2020-03-06 13:48:01,JaneCAllison3,Twitter for iPhone,1235925101188702208,https://twitter.com/statuses/1235925101188702208
@BigFoltz Andrew Yang was our only hope tbh. I’d rather have Bernie rather than Biden or trump but I think trump will get another four years unfortunately,biden,2020-03-06 13:48:01,lauradustinx,Twitter for iPhone,1235925102023368705,https://twitter.com/statuses/1235925102023368705
Actually trying to cover up criminal activities.,,2020-03-06 13:48:01,agramofgold,Twitter for Android,1235925102048444416,https://twitter.com/statuses/1235925102048444416
Is that Rob Reiner?,,2020-03-06 13:48:01,doat110,Twitter Web App,1235925101591375873,https://twitter.com/statuses/1235925101591375873
"DON’T GET COCKY: Joe Biden is ‘completely unelectable,’ says ‘Bond King’ Jeffrey Gundlach…. https://t.co/1IWVRl0JP2",biden,2020-03-06 13:48:01,sophiatseliem,Twitter for iPhone,1235925102014820352,https://twitter.com/statuses/1235925102014820352
The Senate GOP’s Biden Investigation May Have a Problem: Mitt Romney https://t.co/tTPcQyLYaW STAND BRAVE & TALL ROMNEY!!**fair&utm_social-type=earned via @VanityFair,biden,2020-03-06 13:48:02,jjsmokkieBOY57,Twitter Web Client,1235925107429773312,https://twitter.com/statuses/1235925107429773312
"@NYMag In come Berners with, “JOE  BIDEN HAS MURDERED MORE PEIPLE THAN THE FIRST FORY FIVE PRESEDRNTS COMBINRD, ID RATTER KEEP TRUMO IN POWER!”",biden,2020-03-06 13:48:02,cupofmice,Twitter Web App,1235925107736002566,https://twitter.com/statuses/1235925107736002566
"@SkullMutant In reality, warren voters should be an EASY SELL. You like her platform? Guess what, it has more in common with Bernie's than Biden's. And even biden voters aren't off the table. But tweeting about them being uninformed corporate bootlicking scum is, SURPRISE, not how you do it!",biden,2020-03-06 13:48:03,coasterchild,Twitter for Android,1235925109556146176,https://twitter.com/statuses/1235925109556146176
"He's intentionally been a placeholder for Killary...garnering votes to transfer.
Sanders base are haters, so they'll never switch parties and will cast their votes for Biden through gnashed teeth😬","biden, sanders",2020-03-06 13:48:03,joy_there,Twitter for iPhone,1235925110281900032,https://twitter.com/statuses/1235925110281900032
The fact that Sanders supporters won't recognize that the viciousness of some of their numbers is Quantitatively and Qualitatively higher than other candidates supporters is part of the fucking problem.,sanders,2020-03-06 13:48:03,PrinceJvstin,TweetDeck,1235925110772596736,https://twitter.com/statuses/1235925110772596736
When you take a break from hating gay ppl to defend rich white women. 🙃,,2020-03-06 13:48:03,uppittynegress,Twitter for iPhone,1235925110994989056,https://twitter.com/statuses/1235925110994989056
@MittRomney it also appears YOU are trying to protect someone.,,2020-03-06 13:48:03,DonJohn64758764,Twitter for iPad,1235925112194506753,https://twitter.com/statuses/1235925112194506753
@JoeBiden Kobe Bryant's murder props Joe Biden. https://t.co/vX7mrOmx6K,biden,2020-03-06 13:48:04,f_ed_b,Twitter Web App,1235925113171849217,https://twitter.com/statuses/1235925113171849217
Mehdi Hasan On The Joe Biden Versus Bernie Sanders Debate | All In | MSNBC https://t.co/nZgd3cqb7i via @YouTube Bernie would destroy Biden in a one on one debate. Biden can’t hide or let someone els take the question while he sits there,"biden, sanders",2020-03-06 13:48:04,MortaniusN,Twitter for iPhone,1235925116040531969,https://twitter.com/statuses/1235925116040531969
"@mohite_avdhoot But more to the point Im not so sure trump winning and having further advancement into fascism will result in revolution or collapse, we may just end up with stronger fascism....well at minimum have a sustained level of dystopia with Biden. So I guess the question really becomes",biden,2020-03-06 13:48:04,daniel33008,Twitter for iPhone,1235925116422426625,https://twitter.com/statuses/1235925116422426625
"This race is sadly lacking in elderly white guys ‘explaining’ stuff at you, so this comes at the perfect time.",,2020-03-06 13:48:04,IanMilesBurgess,Twitter for iPhone,1235925116686684160,https://twitter.com/statuses/1235925116686684160
I hate this a-hole but she has a point,,2020-03-06 13:48:05,marchaig,Twitter for Android,1235925117605158914,https://twitter.com/statuses/1235925117605158914
Could this be why Mittens wants to block the investigation into Burisma and Hunter Biden...,biden,2020-03-06 13:48:05,tony_sartorio,Twitter Web Client,1235925117944901632,https://twitter.com/statuses/1235925117944901632
"Bernieanhänger, die billigend in Kauf nehmen, dass ich von Neurechten angefeindet werde, weil ich Sanders kritisiere. Geil.",sanders,2020-03-06 13:48:05,PhilipLeButt,Twitter for iPad,1235925118309797890,https://twitter.com/statuses/1235925118309797890
"Most supposed leftists supporting Sanders dismissed Putin's & Prigozhin's Internet Research Agency trying to sabotage US democracy as ""Russophobia"". But when Black people vote en masse for Biden against Sanders, they whine, ""The establishment rigged it!"" @KHiveQueenB 🥀","biden, sanders",2020-03-06 13:48:05,nhbnews,Twitter Web App,1235925118788001792,https://twitter.com/statuses/1235925118788001792
Why Southern Democrats Saved Biden https://t.co/E2lhvGzotn,biden,2020-03-06 13:48:05,kcg62905372,Twitter Web Client,1235925119505227778,https://twitter.com/statuses/1235925119505227778
"@GovMikeHuckabee Yet absolutely nothing will happen to him, thereby undermining Americans' faith in the justice system. Same with Biden, Hillary, etc., making Civil War more likely.",biden,2020-03-06 13:48:05,CapeAttorney,Twitter for Android,1235925120226652166,https://twitter.com/statuses/1235925120226652166
@RevChasC I think Joe Biden can definitely rise to the challenge - look at all he has lived through. He just needs to surround himself with good people and Mike will help - but we all need to focus and come out and vote no matter what. It's going to be a dirty fight.,biden,2020-03-06 13:48:05,bartolomeo_lisa,Twitter for Android,1235925120344100864,https://twitter.com/statuses/1235925120344100864
#whoisinchargeofjoebiden,biden,2020-03-06 13:48:05,Wanglord69,Twitter for Android,1235925120537026562,https://twitter.com/statuses/1235925120537026562
"""Why Arizona's young Latino voters are fired up about Bernie Sanders and his 'political revolution.'"" (via @yvonnewingett) https://t.co/mZyek9FCLI",sanders,2020-03-06 13:48:05,dannowicki,Twitter for Android,1235925121421869057,https://twitter.com/statuses/1235925121421869057
Give it to Sanders or you don't care about climate crisis,sanders,2020-03-06 13:48:06,qnqrc,Twitter for Android,1235925122781007873,https://twitter.com/statuses/1235925122781007873
@stevenakrueger If you’re an anti Trumper and want to see him out of the Whitehouse as badly as I do. Then what has to happen is Biden has to get the party nomination. Bernie should withdraw right now. We don’t need another 2016 party division.,biden,2020-03-06 13:48:06,trulyjosh,Twitter for iPhone,1235925124257378305,https://twitter.com/statuses/1235925124257378305
"As anybody who tracks me here is aware, I do not support Sanders. But should he still become the Democratic nominee, I will absolutely support and vote for him. My concerns won't disappear in the least...but I will vote for whomever is the Democratic nominee.

We MUST #VoteBlue",sanders,2020-03-06 13:48:06,bfs465,Twitter Web App,1235925125163372544,https://twitter.com/statuses/1235925125163372544
some people will say the nazi banner at the sanders rally was a false flag. bullshit. i saw a pic of someone standing on it after they ripped it out of the dudes hands. that flag is real,sanders,2020-03-06 13:48:06,tiredmarcy,Twitter for Android,1235925125612134406,https://twitter.com/statuses/1235925125612134406
Hello somebody!,,2020-03-06 13:48:06,MrWhatley,Twitter for iPhone,1235925125595312130,https://twitter.com/statuses/1235925125595312130
"Did Nazi that coming: Bernie bros irate as far-right flag flown during Sanders rally (VIDEO)
Source: Russia Today
https://t.co/6tHZncrewc",sanders,2020-03-06 13:48:07,TheTop10News2,App for thetop10new.com,1235925126354554880,https://twitter.com/statuses/1235925126354554880
finally you said something I can agree with,,2020-03-06 13:48:07,StateoftheUnio5,Twitter Web App,1235925126748737543,https://twitter.com/statuses/1235925126748737543
🚨The abuse of power is just too much to stand for- Our country needs to make a stand against it and that means rallying around Joe Biden- Trump’s evil plan will backfire in his face 🚨🌋🤯 https://t.co/Po9NdIs1Pw,biden,2020-03-06 13:48:08,SpockTimeline,Twitter for iPad,1235925130074824706,https://twitter.com/statuses/1235925130074824706
Un vétéran de l’armée US à Joe Biden (qui avait soutenu la guerre d’Irak) à propos des soldats américains morts en Irak et des victimes irakiennes: “leur sang est sur vos mains”. https://t.co/huOaEPYAMs,biden,2020-03-06 13:48:08,lamor_rachid,Twitter for Android,1235925130863349761,https://twitter.com/statuses/1235925130863349761
"She's waiting to see who has the best barter item to make a peace deal.

https://t.co/K9tHTqreL4",,2020-03-06 13:48:08,WatchYerButt,Twitter Web App,1235925132570431488,https://twitter.com/statuses/1235925132570431488
@AmyDoghouse He's a great storyteller. I would be interested in his thoughts on Biden as well.,biden,2020-03-06 13:48:08,mikerosen1961,Twitter for Android,1235925133904285696,https://twitter.com/statuses/1235925133904285696
@michaelharriot There is only one difference between Sanders ideology/policies and Democrats ideology/policies. And that is Sanders informs the public while Democrats institute those same policies/ideology behind closed doors then informs the public.,sanders,2020-03-06 13:48:09,ROFLMAO2,Twitter Web App,1235925135879794690,https://twitter.com/statuses/1235925135879794690
"Biden tax plan would raise $4 trillion, more than twice the hike proposed by Clinton in 2016 https://t.co/po5kUGzKuO",biden,2020-03-06 13:48:09,deenie7940,Twitter for iPhone,1235925136144052224,https://twitter.com/statuses/1235925136144052224
"They mean, don't say another word until election day",,2020-03-06 13:48:09,covfefewarrior,Twitter Web App,1235925136018214912,https://twitter.com/statuses/1235925136018214912
@JoyAnnReid Sanders hadn’t said a single negative word about her. Think about that when his supporters hear her attacking him.,sanders,2020-03-06 13:48:09,Everlastingtats,Twitter for iPhone,1235925136303366146,https://twitter.com/statuses/1235925136303366146
"@SteveKornacki Democrats like Biden, not Bernie. Democrats like other democrats.",biden,2020-03-06 13:48:09,fluffyglof,Twitter for iPhone,1235925138090143744,https://twitter.com/statuses/1235925138090143744
'THE RACE to become the Democratic Party candidate to face Trump in November’s presidential election has come down to a fight between the democratic socialist candidate Bernie Sanders and the right-wing’s candidate Joe Biden.',"biden, sanders",2020-03-06 13:48:09,rogerablackwell,TweetDeck,1235925138195050497,https://twitter.com/statuses/1235925138195050497
This whole thread is an interesting take on a question I've been discussing with a colleague. Why did and do African Americans support Biden?,biden,2020-03-06 13:48:09,Hades94319343,Twitter Web App,1235925138140532739,https://twitter.com/statuses/1235925138140532739
"If you voted for Warren, please don’t lose sight of her message and vote for Biden because a very small but vocal portion of Bernie’s supporters are insufferable asshats. You’re not voting for them, but you ARE voting for the future of this country.",biden,2020-03-06 13:48:10,Johnnyrimes,Twitter for iPhone,1235925138543120386,https://twitter.com/statuses/1235925138543120386
#TeamPete! @PeteButtigieg will be on Today for his first interview since suspending on Monday morning.,,2020-03-06 13:48:10,tedjohnjacobs,Twitter for iPhone,1235925138589339649,https://twitter.com/statuses/1235925138589339649
"I am so disappointed that @ewarren dropped out. Bernie &  Biden look even more lacklustre to me today than they did 2 days ago. I generally have nothing against old white men but damn. 

No pep talks. I just want to wallow in my misery for a while. 

Still #VoteBlueNoMatterWho",biden,2020-03-06 13:48:10,titodinzey,Twitter for Android,1235925140657106944,https://twitter.com/statuses/1235925140657106944
@John Kass read your opinion piece today.  You call Biden & family swap creatures. When the man in the white house places his inexperienced family members & cronies with no right to be there accept relatives or friends. Enjoy your koolaid.,biden,2020-03-06 13:48:10,CPatc1940,Twitter for Android,1235925142376722434,https://twitter.com/statuses/1235925142376722434
