Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
I am JJ. I watched the defeat of Hillary with shock. I’ve been listening to the bullshit that America isn’t ready for a woman President for too many years. Women get shit done and @ewarren is no exception. We need a leader who looks at everyone as the same. #Warren2020,"warren, #warren",2020-02-28 13:44:40,huttonandbowen,Twitter for iPhone,1233387545972629504,https://twitter.com/statuses/1233387545972629504
Here We Go... Speaker Pelosi Tells Reporters She Will Support Bernie Sanders and His Agenda of Raw Socialism (VIDEO) https://t.co/rmGt1bJWQv via @gatewaypundit,sanders,2020-02-28 13:44:41,pirate_puddle,Twitter Web Client,1233387550116462592,https://twitter.com/statuses/1233387550116462592
Bloomberg & Trump are two cheeks of the same ass.,bloomberg,2020-02-28 13:44:42,xaipe3,Twitter for iPhone,1233387552146624512,https://twitter.com/statuses/1233387552146624512
"16. La llamada de lo salvaje (2020, Chris Sanders)

Muy bonita y conmovedora. Te mantiene metido en la aventura durante toda la película. 

★★★★☆ https://t.co/pbTPguI99x",sanders,2020-02-28 13:44:42,yolmpka,Twitter for Android,1233387552176033792,https://twitter.com/statuses/1233387552176033792
"Just so stupid. Lol. I seriously can’t get over this. I mean, was it the football jersey that threw them off or....?? 🤷🏻‍♂️",,2020-02-28 13:44:42,katzfan71,Twitter for iPhone,1233387552624840711,https://twitter.com/statuses/1233387552624840711
https://t.co/2b7w6lHwOC,,2020-02-28 13:44:42,sirclinksalot,Twitter for iPhone,1233387553299951616,https://twitter.com/statuses/1233387553299951616
"Here's what you need to know before the markets open.
'The panic mode is full on': Stocks plunge again as fears mount of a coronavirus pandemic . Global stock markets are on track for their steepest weekly loss since the financial crisis.
Warren Buffett https://t.co/TwVdcrbdGu",warren,2020-02-28 13:44:43,nicktompan,Twitter for iPad,1233387557334941696,https://twitter.com/statuses/1233387557334941696
"And it's already happening again. This kind of behavior must not be tolerated. 
https://t.co/zeivemwds2",,2020-02-28 13:44:43,EndP8riarchy,Twitter for Android,1233387557767041024,https://twitter.com/statuses/1233387557767041024
#lyinliz #PrimaryWarren,warren,2020-02-28 13:44:43,MaryDug64709475,Twitter for iPad,1233387557846765569,https://twitter.com/statuses/1233387557846765569
"@cnnbrk Why would you lie and lie and lies and lie???.
https://t.co/4NvybA7jxY",,2020-02-28 13:44:43,AceroAdonis,Twitter for Android,1233387558064640000,https://twitter.com/statuses/1233387558064640000
"This would change everything for me. Biden should not hint, Biden and Harris should announce. #BidenHarris2020","biden, #biden",2020-02-28 13:44:43,TeresaBerkowitz,Twitter for Android,1233387558324883456,https://twitter.com/statuses/1233387558324883456
"Barry Sanders > Bernie Sanders

Because Barry isn't a Communist hell bent on destroying America. He's also the greatest running back in NFL history outside of Jim Brown.

Google Jim Brown young bucks.

P.S. Your stanning of Garth Brooks was incredibly short-lived, Millennials 😂",sanders,2020-02-28 13:44:44,AubreyBHarwell,Twitter for Android,1233387559469932544,https://twitter.com/statuses/1233387559469932544
