Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
And no that's not me piling on Biden. I just thought it was funny how he forgot he was on camera.,biden,2020-03-14 00:39:35,greggoblox,Twitter Web App,1238625788469092352,https://twitter.com/statuses/1238625788469092352
https://t.co/oT8cnlieQJ,,2020-03-14 00:39:35,Moon_Clinic,Twitter for iPhone,1238625789589032962,https://twitter.com/statuses/1238625789589032962
@politico I'm never voting for biden,biden,2020-03-14 00:39:36,Stephen28874540,Twitter Web App,1238625795943301129,https://twitter.com/statuses/1238625795943301129
we are at a point where bernie sanders has to be elected. if he isn’t there will be unfixable consequences,sanders,2020-03-14 00:39:39,yeezychronicles,Twitter for iPhone,1238625807519690753,https://twitter.com/statuses/1238625807519690753
i was taking to my friend about how i don’t really like The Rolling Stones and he barged into the conversation and said “oh i hate mick jagger” like no!! you don’t!!! no one hates mick jagger!,,2020-03-14 00:39:39,bluejiveway,Twitter for iPhone,1238625807762890752,https://twitter.com/statuses/1238625807762890752
@JetBlk Imagine the debates between him and Biden.,biden,2020-03-14 00:39:40,zamboughnuts,Twitter Web App,1238625810636050432,https://twitter.com/statuses/1238625810636050432
"@minger1969 To say Biden is the same as Trump is ignoring everything that has happened the last three years. 
Fight for ideas/policies, not a man.
Get Trump out first, then push Biden hard for real change.",biden,2020-03-14 00:39:40,weil_dave,Twitter Web App,1238625811969818626,https://twitter.com/statuses/1238625811969818626
Great video,,2020-03-14 00:39:41,JoeyRosario1,Twitter for iPhone,1238625812909371393,https://twitter.com/statuses/1238625812909371393
"@IanSams Yes, because Biden's been such a stellar and cogent speaker these past months. Holy hell what a  $hitshow of idiocy.
Not a fan od him but you are exactly the reason Trump by a million",biden,2020-03-14 00:39:41,doctormartone,Twitter for Android,1238625815945973762,https://twitter.com/statuses/1238625815945973762
@truthforu2020 Hilarious. Biden creates his own comedy.,biden,2020-03-14 00:39:42,markjohnt2,Twitter Web App,1238625817795514369,https://twitter.com/statuses/1238625817795514369
😂😂😂,,2020-03-14 00:39:42,nlrittenhouse,Twitter for iPad,1238625818039005184,https://twitter.com/statuses/1238625818039005184
@BlackWomenLead_ Biden put one out before her and she didn’t vote for the emergency act.,biden,2020-03-14 00:39:42,CatherineHarke2,Twitter for iPad,1238625819381112832,https://twitter.com/statuses/1238625819381112832
"Joe Biden is the risk, not Bernie.

Pass it on. #BernieForPresident",biden,2020-03-14 00:39:42,Adrock892,Twitter for Android,1238625820710555649,https://twitter.com/statuses/1238625820710555649
"@HamillHimself Yeah, an article from the Atlantic....lol.
    They sure arent Partisan😉 Trump will beat Biden like a DRUM👌🏼",biden,2020-03-14 00:39:42,MrChetRockwell,Twitter Web App,1238625820777811969,https://twitter.com/statuses/1238625820777811969
Alternative facts.,,2020-03-14 00:39:42,ptptrish,Twitter for iPhone,1238625820975026176,https://twitter.com/statuses/1238625820975026176
Bernard Brothers... its time to bend the knee.,,2020-03-14 00:39:42,jevryday84,Twitter for Android,1238625821188898818,https://twitter.com/statuses/1238625821188898818
This is Trump level absurdity. Thank you Donna Edwards for getting the conversation back on track,,2020-03-14 00:39:43,abustella19,Twitter for Android,1238625823885836288,https://twitter.com/statuses/1238625823885836288
WashPost Busts Joe Biden Ad: Four Pinocchios for ‘Video Manipulation’ of Trump’s Coronavirus Comments https://t.co/ivxTo8q30O via @BreitbartNews,biden,2020-03-14 00:39:44,dancer936,Twitter Web Client,1238625825978638338,https://twitter.com/statuses/1238625825978638338
"“Well let me just quote the late-great Colonel Sanders, who said...'I'm too drunk to taste this chicken”",sanders,2020-03-14 00:39:44,GazellaJd,Twitter for iPhone,1238625826805071872,https://twitter.com/statuses/1238625826805071872
"@LukewSavage Wait, I'm confused. I thought that if we nominated Biden instead of Sanders they wouldn't call the Democrats socialist...","biden, sanders",2020-03-14 00:39:44,Sam_Blank,Twitter Web App,1238625829145501696,https://twitter.com/statuses/1238625829145501696
Based Lenin,,2020-03-14 00:39:44,JonesPosting,Twitter for iPhone,1238625829350813696,https://twitter.com/statuses/1238625829350813696
"@salis333 That was Biden, is she coherent?",biden,2020-03-14 00:39:47,Joanie513,Twitter for Android,1238625839249588225,https://twitter.com/statuses/1238625839249588225
You’re nothing but a LIAR! #BidenHarris2020,biden,2020-03-14 00:39:47,Sharonjcharter1,Twitter for iPad,1238625840994361345,https://twitter.com/statuses/1238625840994361345
Just goes to show this has-been has slipping mental health issues,,2020-03-14 00:39:47,Budrow61,Twitter Web App,1238625841665507329,https://twitter.com/statuses/1238625841665507329
"Who do I trust more regarding Covid19, Bernie or Biden. I trust the one who addressed it back in January, Joe Biden. https://t.co/zoogDolSMc",biden,2020-03-14 00:39:48,jenjavajunky,Twitter Web App,1238625844895059970,https://twitter.com/statuses/1238625844895059970
@JoeBiden Good luck doing that without Sanders supporters. Good luck banking on Never Trump Republicans to save you.,"biden, sanders",2020-03-14 00:39:49,EntropicM,Twitter for iPhone,1238625847592042496,https://twitter.com/statuses/1238625847592042496
Biden's at that stage where he's angry because that's the way people respond when assholes try to make them remember.,biden,2020-03-14 00:39:50,vermontaigne,Twitter Web App,1238625853791244289,https://twitter.com/statuses/1238625853791244289
Mouhahahaha!,,2020-03-14 00:39:50,ReseauAntiSpin,Twitter for Android,1238625853917052930,https://twitter.com/statuses/1238625853917052930
I am so tired of this man....Joe Biden and his false statements,biden,2020-03-14 00:39:51,labelle1228,Twitter Web App,1238625857322856454,https://twitter.com/statuses/1238625857322856454
@JerryWayneAR14 way to slap the face of those targets!,,2020-03-14 00:39:51,PlisskenJack,Twitter for iPhone,1238625857561939970,https://twitter.com/statuses/1238625857561939970
@BethLynch2020 They should get Biden to draw a clock to prove that he can,biden,2020-03-14 00:39:51,MichaelKBerns,Twitter for iPhone,1238625858908127234,https://twitter.com/statuses/1238625858908127234
"@vimanaboy Well, we have the balls to attack Biden so that's what we will do. Bernie is terrific with the policies he has, it's up to us to help him win the Democratic nomination.",biden,2020-03-14 00:39:52,RepPress,Twitter Web App,1238625860137164802,https://twitter.com/statuses/1238625860137164802
@bobo_circus Ol’ Bleedin’ Eye Biden,biden,2020-03-14 00:39:52,caullege,Twitter for iPhone,1238625862494257153,https://twitter.com/statuses/1238625862494257153
@JoeBiden Mona Lisa smile tho those who know that Biden doesn’t care how kids and woman feel when he ... https://t.co/LcwzweBe46,biden,2020-03-14 00:39:52,Sensuality2020,Twitter for iPhone,1238625862980964353,https://twitter.com/statuses/1238625862980964353
Jfc. Don't do this. You don't have to do this.,,2020-03-14 00:39:53,undugdirt,Twitter for Android,1238625863891144705,https://twitter.com/statuses/1238625863891144705
LOL is this a fucking improv skit?,,2020-03-14 00:39:53,cbelliss,Twitter Web App,1238625866655170563,https://twitter.com/statuses/1238625866655170563
This man maybe shouldn’t be president. He was only wrong by 10 years of the most traumatic year between the Civil War and 9/11. #NotMeUs,,2020-03-14 00:39:54,HtotheJsquared,Twitter for iPad,1238625868584534019,https://twitter.com/statuses/1238625868584534019
Amen... He will bring sanity back. Plus a Woman V.P.,,2020-03-14 00:39:54,lynnfinn7,Twitter for iPhone,1238625869180088321,https://twitter.com/statuses/1238625869180088321
And @HillaryClinton had one before that👇👀,,2020-03-14 00:39:55,Knowledge2Seek,Twitter for Android,1238625874125045760,https://twitter.com/statuses/1238625874125045760
"Biden Hits Sanders: ""Americans Arent Looking For Revolution""  https://t.co/imDAOQGSLI","biden, sanders",2020-03-14 00:39:56,wisteriangel,Twitter Web Client,1238625879267463168,https://twitter.com/statuses/1238625879267463168
Q3807: WHAT'S BIDEN HIDIN'?!  Is Biden REALLY BONKERS Or Is He Crafting ... https://t.co/91JyvFJcoe via @YouTube,biden,2020-03-14 00:39:57,SusanTrahan12,Twitter for iPhone,1238625880177397762,https://twitter.com/statuses/1238625880177397762
"""Does He Have No Shame?"" Biden Raises Money Off of the Coronavirus Panic (VIDEO) https://t.co/j8qZd6wr08",biden,2020-03-14 00:39:57,ibangel,Twitter Web Client,1238625880659771392,https://twitter.com/statuses/1238625880659771392
"@LA_Crystal Apparently it is a well known fact in Congress what his predilections actually are. But since it's an ""boys will be boys,"" ""good ole boys,"" network where everyone has a secret. It's truly a swamp. All of Congress is aware of Biden's interest in little girls.",biden,2020-03-14 00:39:57,natscloset,Twitter Web App,1238625881662394370,https://twitter.com/statuses/1238625881662394370
"Don't mess with me today. I'm taking no prisoners. I have a dark side and it's sort of a combination of Al Pacino and Jo Van Fleet, with some George Sanders thrown in and a little Clifton Webb and Lawrence Tierney combined.",sanders,2020-03-14 00:39:57,ross_rlz,Twitter Web App,1238625882132099074,https://twitter.com/statuses/1238625882132099074
LoL,,2020-03-14 00:39:57,Meyer_CE1978,Twitter for Android,1238625882367045632,https://twitter.com/statuses/1238625882367045632
"@MattBruenig I voted for Warren in MA. I’m going for Biden.

I may not be on the same page with him ideas-wise but he’s a decent, intelligent man with an ideological base that’s more conducive to engaging broader support across Prog, Lib, Mod spectrum of Dem party.",biden,2020-03-14 00:39:57,SauseWirke,Twitter for iPhone,1238625883860217856,https://twitter.com/statuses/1238625883860217856
"@shoe0nhead Interesting 

he said ""Mr. Biden"" not ""Joe, who's a friend of mine""
Maybe he's adapting",biden,2020-03-14 00:39:58,SquilliumDuclos,Twitter for Android,1238625885869289476,https://twitter.com/statuses/1238625885869289476
"Don’t be nice to him, he’s a rich jerk who is trying to wreck the Sanders campaign. https://t.co/ZA5HaXPZNH",sanders,2020-03-14 00:39:58,WhiteSoxSlater,Twitter for iPhone,1238625886368411649,https://twitter.com/statuses/1238625886368411649
Hey we can’t talk about that we have to talk about the virus.,,2020-03-14 00:39:59,jwaynet47,Twitter for iPad,1238625890306850817,https://twitter.com/statuses/1238625890306850817
Stmt continues: “So in keeping with this guidance Biden has not been tested for COVID-19.”,biden,2020-03-14 00:39:59,mikememoli,Twitter for iPhone,1238625892533927936,https://twitter.com/statuses/1238625892533927936
"🇺🇸 Douglas Herman, estratega demócrata de las campañas de Obama en 2008 y 2012: “Biden necesita la base de apoyo del partido para derrotar a Trump” https://t.co/hdmTUhfS1P https://t.co/tGDBMxKFmD",biden,2020-03-14 00:40:00,latercera,TweetDeck,1238625893431599104,https://twitter.com/statuses/1238625893431599104
@lukeobxx Maybe it was Biden. I hate to see anyone older with a black eye unless they groped someone.,biden,2020-03-14 00:40:00,TravisPeterJack,Twitter for Android,1238625894278631424,https://twitter.com/statuses/1238625894278631424
Fail to deliver what? To whom?,,2020-03-14 00:40:00,billj350,Twitter for Android,1238625894014414850,https://twitter.com/statuses/1238625894014414850
Joe Biden’s Speech on Coronavirus Displays Competence: WATCH #SmartNews  https://t.co/R8vfqs6iN0,biden,2020-03-14 00:39:58,DavisLilian,Twitter for iPhone,1238625885135278080,https://twitter.com/statuses/1238625885135278080
@mackerooooon Either that or he survives long enough to beat Biden and all the libs kill themselves lol. It's a win/win,biden,2020-03-14 00:40:02,hdippedinmemes,Twitter Web App,1238625902222651392,https://twitter.com/statuses/1238625902222651392
