Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
Anyone else want to see Mike Bloomberg and Ben Shapiro fight over a Golden step stool or is that just me?,bloomberg,2020-02-28 15:17:34,RealMattCouch,Twitter for iPhone,1233410921571246080,https://twitter.com/statuses/1233410921571246080
"Every time I hear the Commercial with Joe Namath in his high pitched squeal say, “And its FREE!” I think of Bernard Gutman’s Panderings giving everything away including the sink and dirty bath water! But then I’m in that age bracket I need FREE! Bloomberg wants me to just die!",bloomberg,2020-02-28 15:17:34,S4Jesus,Twitter for iPhone,1233410925123821570,https://twitter.com/statuses/1233410925123821570
"A different take on Bernie Sanders and Cuba - from a native Cuban and Yale University history professor. BTW, I'm neither pro- nor anti-Sanders. https://t.co/i9AKsb3HKT",sanders,2020-02-28 15:17:34,dswartzlander,Twitter Web App,1233410925039931392,https://twitter.com/statuses/1233410925039931392
"@BurgSkeletal I think that when Sanders takes the WH, the rest will know that their days are numbered.",sanders,2020-02-28 15:17:35,GlenGanaway,Twitter Web App,1233410926805647361,https://twitter.com/statuses/1233410926805647361
Interestingly enough these people all vote for Sanders and Trump.,sanders,2020-02-28 15:17:35,bruce_weingart,Twitter Web App,1233410926730190852,https://twitter.com/statuses/1233410926730190852
https://t.co/IpNxcw0FTE,,2020-02-28 15:17:35,thereallivemary,Twitter for Android,1233410927829176322,https://twitter.com/statuses/1233410927829176322
Lol. Seriously @nytimes. Oh my God. How low can you people go?!,,2020-02-28 15:17:35,FPerturbed,Twitter Web App,1233410928785395714,https://twitter.com/statuses/1233410928785395714
"Gabbard asks Trump to allow Hawaii to buy COVID-19 test kits

""...the CDC is failing to provide them...This is an emergency and should be treated as such!""

https://t.co/qqmDr3nlCo",gabbard,2020-02-28 15:17:35,JulEStan1,Twitter Web App,1233410929196490756,https://twitter.com/statuses/1233410929196490756
"@hankschulman Couple that with the MAGAs upset with Garth Brooks wearing a Barry Sanders jersey  because they think it is for Bernie & you got yourself a Royal Flush.
https://t.co/lNroutLMB4",sanders,2020-02-28 15:17:35,amore_kathleen,Twitter for iPhone,1233410929087246336,https://twitter.com/statuses/1233410929087246336
"This is the third climate plan from a Democratic presidential candidate that @jtemple has analyzed for you. 

He also wrote about Elizabeth Warren and Pete Buttigieg's plans. 👇","warren, buttigieg",2020-02-28 15:17:35,techreview,Twitter Web App,1233410929582333958,https://twitter.com/statuses/1233410929582333958
"@RickyShook1 LOTS coming to light.... Biden's Island?  Seriously? 

https://t.co/ANqifKsT2g",biden,2020-02-28 15:17:36,PatriotsUnite19,Twitter Web App,1233410929951268865,https://twitter.com/statuses/1233410929951268865
"Also, if your voting for Steyer I *don't think* your going to swayed by anything Trump has to say!!!",steyer,2020-02-28 15:17:36,RutgersKev,TweetDeck,1233410931243278338,https://twitter.com/statuses/1233410931243278338
"If you're hopeful about the @ewarren surge, maybe make a few calls from home? https://t.co/iCoGEientP",warren,2020-02-28 15:17:36,ncomorau,Twitter Web App,1233410931322998784,https://twitter.com/statuses/1233410931322998784
lmmfaoooooooooooo,,2020-02-28 15:17:36,kentuckyshaunt1,Twitter Web App,1233410932782567429,https://twitter.com/statuses/1233410932782567429
"Biden: feels entitled to win
Warren: wants to earn a win
Buttigieg: probably winning in 2032
Klobuchar: just wants to win VP, thirstily
Bloomberg: content to buy a win, lame though that is
Sanders: no intention of winning whatsoever, doesn't really care, that's not the point here","warren, biden, sanders, buttigieg, klobuchar, bloomberg",2020-02-28 15:17:36,JLDlite,Twitter Web App,1233410932941844480,https://twitter.com/statuses/1233410932941844480
https://t.co/SoceZGAx8a,,2020-02-28 15:17:36,heyguys_heyguys,Twitter for Android,1233410932774244358,https://twitter.com/statuses/1233410932774244358
Fucking pussies,,2020-02-28 15:17:36,ryryweiss,Twitter for iPhone,1233410933231366146,https://twitter.com/statuses/1233410933231366146
House Democrats Block Resolution Condemning Bernie Sanders’s Praise Of Fidel Castro | The Daily Caller. #DemocratsAreCommies  https://t.co/Da82gbeky4,sanders,2020-02-28 15:17:37,thedonaldwall,Twitter for iPhone,1233410935429173248,https://twitter.com/statuses/1233410935429173248
@washingtonpost Steyer is trying to buy the minority vote by promising reparations to one and all. Sorry Tom but we need to vote you off the island.,steyer,2020-02-28 15:17:37,corgidog59,Twitter for Android,1233410935525691392,https://twitter.com/statuses/1233410935525691392
Yo creo que con Sanders y Brown de VP hacen Ohio competitivo.,sanders,2020-02-28 15:17:37,NeoGod9,Twitter for Android,1233410935756394496,https://twitter.com/statuses/1233410935756394496
"Bernie Sanders with a shout out to East Boston fighting gentrification #mapoli. 

We need his #HousingForAll platform: https://t.co/stUWuhAHv1",sanders,2020-02-28 15:17:37,eligerzon,Twitter for Android,1233410936586854401,https://twitter.com/statuses/1233410936586854401
"@nytdavidbrooks ""Populists like Sanders speak as if the whole system is irredeemably corrupt""
""A liberal sees inequality and tries to reduce it. A populist sees remorseless class war and believes in concentrated power to crush the enemy.""

Someone get David on the stump!",sanders,2020-02-28 15:17:37,HokieWartooth,Twitter Web App,1233410937165623304,https://twitter.com/statuses/1233410937165623304
MAGA people in Detroit also think that Warren Sapp is Elizabeth Warren. And that Michael Bloomberg played guitar with Paul Butterfield.,"warren, bloomberg",2020-02-28 15:17:38,lurie_john,Twitter Web App,1233410938893717505,https://twitter.com/statuses/1233410938893717505
"No, Not Sanders, Not Ever https://t.co/zoT2dhVsYY",sanders,2020-02-28 15:17:38,Luvlylayy,Twitter Web App,1233410939602579457,https://twitter.com/statuses/1233410939602579457
@tribelaw doesn't like Bernie either,,2020-02-28 15:17:38,Biden_Train,Twitter Web App,1233410941477441537,https://twitter.com/statuses/1233410941477441537
@bankstirregular Confusing credentials for cultural superiority is one of the significant differences between Bernie and warren supporters and why Bernie’s support is so much more diverse.,warren,2020-02-28 15:17:38,slinkymaster,Twitter for iPhone,1233410942152695808,https://twitter.com/statuses/1233410942152695808
"Yeah, during 2018 (both times) I used to make fun of permabulls with their ""Stick to your plan"" b.s. and Warren Buffett quotes.",warren,2020-02-28 15:17:39,JTSEO9,Twitter Web Client,1233410942974734338,https://twitter.com/statuses/1233410942974734338
#DrainTheSwamp,,2020-02-28 15:17:39,0xfedbeef,Twitter Web App,1233410945579352064,https://twitter.com/statuses/1233410945579352064
Money finds a way... https://t.co/o9Ru8qitY7 https://t.co/BsWXyGJ9xQ,,2020-02-28 15:17:40,castrotech,Twitter Web App,1233410949106819072,https://twitter.com/statuses/1233410949106819072
Thank you trump very cool,,2020-02-28 15:17:41,ihaveno11618876,Twitter for iPhone,1233410951451467778,https://twitter.com/statuses/1233410951451467778
Hillary more favored than Warren or Klobuchar.,"warren, klobuchar",2020-02-28 15:17:41,BMer916,TweetDeck,1233410952827006976,https://twitter.com/statuses/1233410952827006976
this country is 43% pendejos.,,2020-02-28 15:17:41,magic_uno,Twitter Web Client,1233410953619935240,https://twitter.com/statuses/1233410953619935240
Lmaooooo those trump supporters are idiots,,2020-02-28 15:17:42,imthepappy_,Twitter for iPhone,1233410955452829696,https://twitter.com/statuses/1233410955452829696
BloomTURD: Sanders Would ‘Lose’ to Trump — Would Be ‘Devastating for this Country’ https://t.co/gwkrEioIdb via @BreitbartNews,sanders,2020-02-28 15:17:42,MPLC5,Twitter Web Client,1233410955867906048,https://twitter.com/statuses/1233410955867906048
Fucking idiots 😂,,2020-02-28 15:17:42,LG1092,Twitter for iPhone,1233410957071790080,https://twitter.com/statuses/1233410957071790080
Klobuchar: I’d Vote Against Banning Abortion After 20 Weeks https://t.co/iK0MNwZLGN,klobuchar,2020-02-28 15:17:42,BreitbartVideo,Hootsuite Inc.,1233410958007119873,https://twitter.com/statuses/1233410958007119873
"@mikeag96 The Venn diagram of people doing this and people who thought Garth Brooks was wearing a Bernie Sanders jersey is a circle.

A circle you should probably avoid if you don't want to get the coronavirus.",sanders,2020-02-28 15:17:42,pat_richter,Twitter Web App,1233410958246043649,https://twitter.com/statuses/1233410958246043649
@4everNeverTrump We do not need Sanders,sanders,2020-02-28 15:17:43,zmondaine592,Twitter Web App,1233410961148649472,https://twitter.com/statuses/1233410961148649472
"People rightly worried about a Sanders nomination need to drop the idea that he's a nascent authoritarian, a left equivalent to Trump, because it's simply not true. There are lots of good reasons to oppose his candidacy, but that's not one of them.",sanders,2020-02-28 15:17:43,portraitinflesh,Twitter Web App,1233410961287139328,https://twitter.com/statuses/1233410961287139328
"People are so easily offended these days. 

What snowflakes!",,2020-02-28 15:17:43,FFTylerO,Twitter for iPhone,1233410963002535939,https://twitter.com/statuses/1233410963002535939
OMG Twitter....,,2020-02-28 15:17:44,VikingMachine,Twitter Web App,1233410964822908930,https://twitter.com/statuses/1233410964822908930
"To the people of the #UnitedStates: @realDonaldTrump is a loser & conman like no other. He is guaranteed to do and say the opposite of what the truth is at every turn!
If you choose to believe him, you are an enabler and will deserve the same fate that is awaiting this fraud.",,2020-02-28 15:17:44,Robby525,Twitter Web App,1233410964977897472,https://twitter.com/statuses/1233410964977897472
#Joementum is real. And we ain't goin away.,,2020-02-28 15:17:44,UpNorth62,Twitter Web App,1233410967364567042,https://twitter.com/statuses/1233410967364567042
"many Sanders supporters feel that it's coming time for other voters to fall behind the frontrunner. Unfortunately, both Sanders and Warren have avidly loyal bases. And it is this that is the source of conflict between the camps. It isn't about ""both sides"" nonsense.","warren, sanders",2020-02-28 15:17:45,lazyfrenchfries,Twitter Web App,1233410967628681217,https://twitter.com/statuses/1233410967628681217
@AdamGreen https://t.co/LidZYwAMnM,,2020-02-28 15:17:45,Kulinski_crat_1,Twitter for Android,1233410969943957504,https://twitter.com/statuses/1233410969943957504
Oh Dr. Little. This made me miss my HBCU and having an old black panther curse me out twice a week😭,,2020-02-28 15:17:45,ManiacDrapto,Twitter for Android,1233410970984140800,https://twitter.com/statuses/1233410970984140800
BRILLIANT!,,2020-02-28 15:17:45,DuluthMike,Twitter for iPhone,1233410971290472449,https://twitter.com/statuses/1233410971290472449
Late stage Capitalism on full display.,,2020-02-28 15:17:45,tootame,Twitter Web App,1233410971294687233,https://twitter.com/statuses/1233410971294687233
Mr. Steyer may be a joke- we all are ! If so he is at at the very least genuine.,steyer,2020-02-28 15:17:45,ThomasO92650491,Twitter Web App,1233410971592314886,https://twitter.com/statuses/1233410971592314886
"Why does he get repeated free passes for these? Haven't we learned to value truth, even from 'nice guys'?",,2020-02-28 15:17:46,NatureRulesUs,Twitter Web App,1233410971886063617,https://twitter.com/statuses/1233410971886063617
Panic over Sanders unsupported by data https://t.co/5jW9oySgyt,sanders,2020-02-28 15:17:46,Brian_F_Sheehan,Twitter for iPhone,1233410973664468993,https://twitter.com/statuses/1233410973664468993
@janetwerther I quit my job at Apple because my yearly income was less than the yearly cost of full time daycare for 2 kids. One of the many reasons I choose Warren(no relation).,warren,2020-02-28 15:17:46,jacbwarren,Twitter for iPhone,1233410974620770311,https://twitter.com/statuses/1233410974620770311
@songs_enjoyer “#Biden2020” hmmmm i thought for sure this would be a buttigieg person 🙃,"biden, buttigieg, #biden",2020-02-28 15:17:47,roxanna_banana,Twitter for iPhone,1233410977623891968,https://twitter.com/statuses/1233410977623891968
"Bernie Sanders overtakes Joe Biden in Fox News poll for first time, opens seven-point lead over Trump 
https://t.co/FgYBEg4kFl https://t.co/cveVEevy8e","biden, sanders",2020-02-28 15:17:47,BlogWood,Buffer,1233410978592759809,https://twitter.com/statuses/1233410978592759809
AP shoots down claims made by Bloomberg and Biden over Trump ‘cuts’ to Centers for Disease Control https://t.co/LWOosNucPC,"biden, bloomberg",2020-02-28 15:17:47,shirleyycowong,Twitter for iPhone,1233410980022902784,https://twitter.com/statuses/1233410980022902784
"-White conservative bros: yo let's go to Europe like Amsterdam or Munich it's so chill there. Hows it so nice?

-Sanders gives his usual shpiel explaining how and offers a lite version of European policies.

-White conservative bros: wtf bro that's too radical it would never work",sanders,2020-02-28 15:17:48,SynapseTruth,Twitter for Android,1233410980882927617,https://twitter.com/statuses/1233410980882927617
"@cjdolph promising not to vote for the three bad bitches: (biden, bloomberg, buttigege) gives immunity to the coronavirus","biden, bloomberg",2020-02-28 15:17:48,jxvks,Twitter for iPhone,1233410981700591617,https://twitter.com/statuses/1233410981700591617
Excellent,,2020-02-28 15:17:48,eeltweets1,Twitter for Android,1233410982044528641,https://twitter.com/statuses/1233410982044528641
"@billscher Even if the SC polls that show the biggest lead for Biden hold true, Bernie would still net plenty of delegates tomorrow and keep his lead over Biden.",biden,2020-02-28 15:17:49,Moshjoody2,Twitter Web App,1233410985202941953,https://twitter.com/statuses/1233410985202941953
"@robinhurlz Class hatred?
The ""Gig Economy"" only new to wypipo.
Been minority day laborers at Home Depot for decades.
Sanders has no race frame to his economic perspective.
A rising tide only lifts the boats that don't have holes from structural racism.
Tim Wise gets it & Bernie has no clue.",sanders,2020-02-28 15:17:49,roddio1,Twitter Web App,1233410985131532293,https://twitter.com/statuses/1233410985131532293
"What does #CoronaVirus mean for the gig economy? And the blue-collar gig workers for whom a remote work option isn't an option? No clear answers. Too many unclear questions. 😑
https://t.co/HxDeeVGJ13",,2020-02-28 15:17:49,SuB8u,Twitter Web App,1233410986528444416,https://twitter.com/statuses/1233410986528444416
This is true and it is good,,2020-02-28 15:17:49,picadiliensis,Twitter for iPhone,1233410987790716928,https://twitter.com/statuses/1233410987790716928
"The Flaw in Warren Buffett’s Estate Plan - https://t.co/FE2NVdlKHV. Buffett has instructed his executors to not sell any Stock Market of his firm, Berkshire Hathaway. But these types of ...",warren,2020-02-28 15:17:49,nonsellcom,NonSell Twitter,1233410987845246978,https://twitter.com/statuses/1233410987845246978
"I expect a bit of a Biden surge in a lot of Tuesday states after SC results are in, but California is going to California. If you want to stop Bernie, looks like the best you can hope for is that both Warren *and* Bloomberg clear 15% there, just to keep his delegate count down.","warren, biden, bloomberg",2020-02-28 15:17:49,refuturing,Twitter for iPad,1233410987895619584,https://twitter.com/statuses/1233410987895619584
Oh jeez,,2020-02-28 15:17:49,mfbach,Twitter for Android,1233410987929350144,https://twitter.com/statuses/1233410987929350144
"@CNNPolitics Blablablablablabla, Blablablablablabla. Biden was loser and will be one .",biden,2020-02-28 15:17:49,dan37821788,Twitter for iPhone,1233410988466212869,https://twitter.com/statuses/1233410988466212869
"Whew, what if Sanders gets all the Cali delegates 🤔",sanders,2020-02-28 15:17:50,DrKittyGirl,Twitter Web App,1233410989569085440,https://twitter.com/statuses/1233410989569085440
@LiamWBZ Not good for Warren at all.,warren,2020-02-28 15:17:50,TomMJr4,Twitter for iPhone,1233410990693404673,https://twitter.com/statuses/1233410990693404673
@realDonaldTrump This is what concerns you today? Tom steyer doesn't have a chance to be president yet you feel like you should berate him and tweet him out of running for office? Your priorities are all screwed up!,steyer,2020-02-28 15:17:50,bobbieloop,Twitter for Android,1233410992748605441,https://twitter.com/statuses/1233410992748605441
@RBPundit He went to school with Barry Sanders and they are friends.  He paid tribute to Barry Sanders being a great person during the concert.,sanders,2020-02-28 15:17:51,FranklinsRule,Twitter for iPhone,1233410992903770112,https://twitter.com/statuses/1233410992903770112
Oh my word. 😂😂,,2020-02-28 15:17:51,jesshuh15,Twitter for iPhone,1233410993209786369,https://twitter.com/statuses/1233410993209786369
"Mr @realDonaldTrump how's viveka mundan,sochin tendolkar, virat coolie and in reply  दो लण्ड ट्रम्प😂😂😂😂",,2020-02-28 15:17:51,Purohit551,Twitter for Android,1233410993587400705,https://twitter.com/statuses/1233410993587400705
ON FEELING THE BERN: I'm trying to see why all the Democratic leaders are coming out against Sen Sanders when all he stands for is what they claim to stand for.Sanders is for universal human rights and respect for the common masses.The people hear his message loud and clear and,sanders,2020-02-28 15:17:51,ShabazzReport,Twitter Web App,1233410995403423744,https://twitter.com/statuses/1233410995403423744
"The dnc needs to remember tgat hilary lost her chance to be president against trump we need a candidate that will beat trump i believe that warren or sanders will beat trump and take back the country for the people
https://t.co/8cBq6tIId8","warren, sanders",2020-02-28 15:17:52,twilightbride,Twitter for Android,1233410997550903297,https://twitter.com/statuses/1233410997550903297
"This country needs to get back to what the fore fathers had in mind not what the dnc wants 
They want bloomberg or Biden then we might as well give trump another four years","biden, bloomberg",2020-02-28 15:17:52,twilightbride,Twitter for Android,1233410998968573952,https://twitter.com/statuses/1233410998968573952
"@DionysusCeline lol warren fans can often get into the most wack gender essentialism. lauren duca had that whole bit abt the ""divine feminine energy"" or whatever. honestly insane shit.",warren,2020-02-28 15:17:52,cheesijj,Twitter Web App,1233410999484665857,https://twitter.com/statuses/1233410999484665857
"Hey, folks: She's just smarter than everyone else running, and boy o boy does that piss off the #patriarchy.",,2020-02-28 15:17:52,ahzoov,Twitter Web App,1233410999618801665,https://twitter.com/statuses/1233410999618801665
"I.... have lost my faith today. 

To the liquor store I go 🥃",,2020-02-28 15:17:53,BMSGunter,Twitter for iPhone,1233411001942298624,https://twitter.com/statuses/1233411001942298624
Voting for you and your sweet baby #PresidentElizabethWarren,warren,2020-02-28 15:17:53,JPbentson,Twitter for iPhone,1233411001959272448,https://twitter.com/statuses/1233411001959272448
@AdamGreen https://t.co/HZP3SBYnXw,,2020-02-28 15:17:53,Kulinski_crat_1,Twitter for Android,1233411003670388736,https://twitter.com/statuses/1233411003670388736
@thomaskaine5 Warren/Biden.,"warren, biden",2020-02-28 15:17:53,CTRNewsFeed,Twitter for Android,1233411004899282944,https://twitter.com/statuses/1233411004899282944
